data_type,model_type,item_id,source_id,worker_id,question,answer
tifa160,vq-diffusion,tifa160_100,coco_645405,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_100,coco_645405,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_100,coco_645405,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_100,coco_645405,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_100,coco_645405,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_76,coco_178484,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_76,coco_178484,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_76,coco_178484,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_76,coco_178484,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_76,coco_178484,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,coco_645405,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,coco_645405,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,coco_645405,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_100,coco_645405,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_100,coco_645405,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_29,paintskill_254,4375840905,How consistent is the image with the text description?,1
tifa160,sd1dot5,tifa160_29,paintskill_254,4375843592,How consistent is the image with the text description?,1
tifa160,sd1dot5,tifa160_29,paintskill_254,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_29,paintskill_254,4387897261,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_29,paintskill_254,4389767429,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_132,partiprompt_893,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,partiprompt_893,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,partiprompt_893,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,partiprompt_893,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_132,partiprompt_893,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_112,partiprompt_274,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,partiprompt_274,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,partiprompt_274,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,partiprompt_274,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_112,partiprompt_274,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_35,drawbench_155,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,drawbench_155,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,drawbench_155,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,drawbench_155,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_35,drawbench_155,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_129,paintskill_235,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_129,paintskill_235,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_129,paintskill_235,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_129,paintskill_235,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_129,paintskill_235,4389767429,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_12,coco_292534,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,coco_292534,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,coco_292534,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,coco_292534,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_12,coco_292534,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_115,paintskill_156,4375840905,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,paintskill_156,4375843592,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,paintskill_156,4379690288,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,paintskill_156,4387897261,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_115,paintskill_156,4389767429,How consistent is the image with the text description?,1
tifa160,mini-dalle,tifa160_51,coco_494204,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_51,coco_494204,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_51,coco_494204,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_51,coco_494204,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_51,coco_494204,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_64,coco_559555,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,coco_559555,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,coco_559555,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,coco_559555,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_64,coco_559555,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_6,coco_494732,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_6,coco_494732,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_6,coco_494732,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_6,coco_494732,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_6,coco_494732,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_138,partiprompt_532,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_138,partiprompt_532,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_138,partiprompt_532,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_138,partiprompt_532,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_138,partiprompt_532,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_22,partiprompt_242,4375840905,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_22,partiprompt_242,4375843592,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_22,partiprompt_242,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_22,partiprompt_242,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_22,partiprompt_242,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,coco_694975,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,coco_694975,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,coco_694975,4379690288,How consistent is the image with the text description?,2
tifa160,vq-diffusion,tifa160_43,coco_694975,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_43,coco_694975,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_89,coco_20046,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_89,coco_20046,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_89,coco_20046,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_89,coco_20046,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_89,coco_20046,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_32,partiprompt_1053,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_32,partiprompt_1053,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_32,partiprompt_1053,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_32,partiprompt_1053,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_32,partiprompt_1053,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_113,paintskill_409,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_113,paintskill_409,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_113,paintskill_409,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_113,paintskill_409,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_113,paintskill_409,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,coco_138003,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,coco_138003,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_17,coco_138003,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,coco_138003,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_17,coco_138003,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,partiprompt_1083,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,partiprompt_1083,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,partiprompt_1083,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,partiprompt_1083,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_154,partiprompt_1083,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_39,partiprompt_607,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_39,partiprompt_607,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_39,partiprompt_607,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_39,partiprompt_607,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_39,partiprompt_607,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,coco_179805,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,coco_179805,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,coco_179805,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,coco_179805,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_83,coco_179805,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_76,coco_178484,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_76,coco_178484,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_76,coco_178484,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_76,coco_178484,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_76,coco_178484,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_159,partiprompt_1085,4375840905,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_159,partiprompt_1085,4375843592,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_159,partiprompt_1085,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_159,partiprompt_1085,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_159,partiprompt_1085,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,partiprompt_325,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,partiprompt_325,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,partiprompt_325,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,partiprompt_325,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_116,partiprompt_325,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_27,partiprompt_1136,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_27,partiprompt_1136,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_27,partiprompt_1136,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_27,partiprompt_1136,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_27,partiprompt_1136,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_4,coco_361740,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_4,coco_361740,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_4,coco_361740,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_4,coco_361740,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_4,coco_361740,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_45,coco_393304,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_45,coco_393304,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_45,coco_393304,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_45,coco_393304,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_45,coco_393304,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_34,paintskill_110,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_34,paintskill_110,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_34,paintskill_110,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_34,paintskill_110,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_34,paintskill_110,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,coco_322041,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,coco_322041,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,coco_322041,4379690288,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_8,coco_322041,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_8,coco_322041,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,paintskill_13,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,paintskill_13,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,paintskill_13,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,paintskill_13,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_109,paintskill_13,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_14,coco_573015,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_14,coco_573015,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_14,coco_573015,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_14,coco_573015,4387897261,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_14,coco_573015,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_91,coco_321596,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_91,coco_321596,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_91,coco_321596,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_91,coco_321596,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_91,coco_321596,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_29,paintskill_254,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_29,paintskill_254,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_29,paintskill_254,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_29,paintskill_254,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_29,paintskill_254,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_67,coco_100240,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_67,coco_100240,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_67,coco_100240,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_67,coco_100240,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_67,coco_100240,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_28,paintskill_275,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_28,paintskill_275,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_28,paintskill_275,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_28,paintskill_275,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_28,paintskill_275,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_117,drawbench_68,4375840905,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_117,drawbench_68,4375843592,How consistent is the image with the text description?,1
tifa160,sd1dot1,tifa160_117,drawbench_68,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_117,drawbench_68,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_117,drawbench_68,4389767429,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_14,coco_573015,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_14,coco_573015,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_14,coco_573015,4379690288,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_14,coco_573015,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_14,coco_573015,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_133,drawbench_123,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_133,drawbench_123,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_133,drawbench_123,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_133,drawbench_123,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_133,drawbench_123,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_80,coco_653095,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_80,coco_653095,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_80,coco_653095,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_80,coco_653095,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_80,coco_653095,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_51,coco_494204,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_51,coco_494204,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_51,coco_494204,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_51,coco_494204,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_51,coco_494204,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_88,coco_397109,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_88,coco_397109,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_88,coco_397109,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_88,coco_397109,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_88,coco_397109,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_21,partiprompt_1164,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_21,partiprompt_1164,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_21,partiprompt_1164,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_21,partiprompt_1164,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_21,partiprompt_1164,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_22,partiprompt_242,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_22,partiprompt_242,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_22,partiprompt_242,4379690288,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_22,partiprompt_242,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_22,partiprompt_242,4389767429,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_144,partiprompt_358,4375840905,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_144,partiprompt_358,4375843592,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_144,partiprompt_358,4379690288,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_144,partiprompt_358,4387897261,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_144,partiprompt_358,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_97,coco_251210,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_97,coco_251210,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_97,coco_251210,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_97,coco_251210,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_97,coco_251210,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_91,coco_321596,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_91,coco_321596,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_91,coco_321596,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_91,coco_321596,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_91,coco_321596,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_129,paintskill_235,4375840905,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_129,paintskill_235,4375843592,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_129,paintskill_235,4379690288,How consistent is the image with the text description?,1
tifa160,vq-diffusion,tifa160_129,paintskill_235,4387897261,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_129,paintskill_235,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_93,coco_67370,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_93,coco_67370,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_93,coco_67370,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_93,coco_67370,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_93,coco_67370,4389767429,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_147,partiprompt_1086,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_147,partiprompt_1086,4375843592,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_147,partiprompt_1086,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_147,partiprompt_1086,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_147,partiprompt_1086,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_121,partiprompt_754,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_121,partiprompt_754,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_121,partiprompt_754,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_121,partiprompt_754,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_121,partiprompt_754,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_74,coco_29031,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_74,coco_29031,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_74,coco_29031,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_74,coco_29031,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_74,coco_29031,4389767429,How consistent is the image with the text description?,5
tifa160,mini-dalle,tifa160_64,coco_559555,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_64,coco_559555,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_64,coco_559555,4379690288,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_64,coco_559555,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_64,coco_559555,4389767429,How consistent is the image with the text description?,2
tifa160,sd1dot5,tifa160_104,drawbench_138,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_104,drawbench_138,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_104,drawbench_138,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_104,drawbench_138,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_104,drawbench_138,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_94,coco_426642,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_94,coco_426642,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_94,coco_426642,4379690288,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_94,coco_426642,4387897261,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_94,coco_426642,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_61,coco_828568,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_61,coco_828568,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_61,coco_828568,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_61,coco_828568,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_61,coco_828568,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_137,partiprompt_1175,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_137,partiprompt_1175,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_137,partiprompt_1175,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_137,partiprompt_1175,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_137,partiprompt_1175,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_0,coco_669925,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_0,coco_669925,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_0,coco_669925,4379690288,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_0,coco_669925,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_0,coco_669925,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_65,coco_318578,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_65,coco_318578,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_65,coco_318578,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_65,coco_318578,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_65,coco_318578,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_156,partiprompt_753,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_156,partiprompt_753,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_156,partiprompt_753,4379690288,How consistent is the image with the text description?,5
