Index,Video,Question,Answer
7221,videos/fT6olrwrjnI.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7222,videos/4022437.0.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7223,videos/fT6olrwrjnI.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7224,videos/VKre9_wM3Mo.1.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7225,videos/_I6Y-rtiTPc.0.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7226,videos/VKre9_wM3Mo.1.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7227,videos/_I6Y-rtiTPc.0.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7228,videos/mixkit-beautiful-dusk-on-a-large-lake-from-above-5005.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7229,videos/lTxn2BuqyzU.0.7.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7230,videos/mixkit-beautiful-dusk-on-a-large-lake-from-above-5005.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7231,videos/lTxn2BuqyzU.0.7.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7232,videos/JGiXuXc3cao.11.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7233,videos/c41pRPO9TQk.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7234,videos/JGiXuXc3cao.11.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7235,videos/c41pRPO9TQk.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7236,videos/JGiXuXc3cao.11.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7237,videos/IAVXdvsmqBM.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7238,videos/JGiXuXc3cao.11.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7239,videos/IAVXdvsmqBM.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7240,videos/qMeHR2Dc4mQ.0.4.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7241,videos/PIvOfcR77SQ.0.4.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7242,videos/qMeHR2Dc4mQ.0.4.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7243,videos/PIvOfcR77SQ.0.4.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7244,videos/MuNyfqxAO6Y.8.20.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7245,videos/CjPSzAtLzO8.0.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7246,videos/MuNyfqxAO6Y.8.20.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7247,videos/CjPSzAtLzO8.0.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7248,videos/MuNyfqxAO6Y.2.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7249,videos/RxrFsOEIRCE.1.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7250,videos/MuNyfqxAO6Y.2.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7251,videos/RxrFsOEIRCE.1.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7252,videos/xo9p8p6deRI.10.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7253,videos/8ouj_JN2ytI.0.25.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7254,videos/xo9p8p6deRI.10.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7255,videos/8ouj_JN2ytI.0.25.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7256,videos/ti231UvSvfQ.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7257,videos/6YDWsGwz2lI.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7258,videos/ti231UvSvfQ.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7259,videos/6YDWsGwz2lI.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7260,videos/pNGMY3xVkVE.0.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7261,videos/F7iLfuci75Y.6.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7262,videos/pNGMY3xVkVE.0.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7263,videos/F7iLfuci75Y.6.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7264,videos/X-keHLL75tg.3.6.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7265,videos/2KuVjf4uB9k.0.12.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7266,videos/X-keHLL75tg.3.6.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7267,videos/2KuVjf4uB9k.0.12.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7268,videos/5eDQ2SSsmEk.15.5.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7269,videos/1560.0.11.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7270,videos/5eDQ2SSsmEk.15.5.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7271,videos/1560.0.11.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7272,videos/L0zS8z8YqJ8.0.4.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7273,videos/1560.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7274,videos/L0zS8z8YqJ8.0.4.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7275,videos/1560.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7276,videos/u-dEnJpCGAQ.15.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7277,videos/wq1iqovmqOA.0.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7278,videos/u-dEnJpCGAQ.15.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7279,videos/wq1iqovmqOA.0.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7280,videos/4uGfFYzxWEg.8.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7281,videos/3epU697sU9E.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7282,videos/4uGfFYzxWEg.8.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7283,videos/3epU697sU9E.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7284,videos/Vm-b2AVwARw.5.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7285,videos/KdfhMulBsyk.2.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7286,videos/Vm-b2AVwARw.5.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7287,videos/KdfhMulBsyk.2.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7288,videos/154586.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7289,videos/PIvOfcR77SQ.3.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7290,videos/154586.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7291,videos/PIvOfcR77SQ.3.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7292,videos/Gel59Iy3YhQ.42.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7293,videos/3pxrECZYEAA.3.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7294,videos/Gel59Iy3YhQ.42.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7295,videos/3pxrECZYEAA.3.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7296,videos/3zU-4Ft0MKQ.6.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7297,videos/RxrFsOEIRCE.1.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7298,videos/3zU-4Ft0MKQ.6.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7299,videos/RxrFsOEIRCE.1.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7300,videos/CbIWq4PGFCo.1.4.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7301,videos/OCBYMQzG44U.2.23.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7302,videos/CbIWq4PGFCo.1.4.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7303,videos/OCBYMQzG44U.2.23.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7304,videos/4uGfFYzxWEg.1.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7305,videos/2KuVjf4uB9k.0.6.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7306,videos/4uGfFYzxWEg.1.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7307,videos/2KuVjf4uB9k.0.6.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7308,videos/hHG1wva1B0w.1.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7309,videos/88vmzn_LufA.1.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7310,videos/hHG1wva1B0w.1.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7311,videos/88vmzn_LufA.1.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7312,videos/Vm-b2AVwARw.3.5.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7313,videos/CjPSzAtLzO8.0.9.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7314,videos/Vm-b2AVwARw.3.5.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7315,videos/CjPSzAtLzO8.0.9.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7316,videos/CbIWq4PGFCo.0.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7317,videos/Hby08EPZV1c.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7318,videos/CbIWq4PGFCo.0.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7319,videos/Hby08EPZV1c.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7320,videos/y0aS2n1WmMg.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7321,videos/O6_XM2Mn0lg.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7322,videos/y0aS2n1WmMg.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7323,videos/O6_XM2Mn0lg.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7324,videos/xo9p8p6deRI.10.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7325,videos/338.2.30.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7326,videos/xo9p8p6deRI.10.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7327,videos/338.2.30.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7328,videos/4uGfFYzxWEg.2.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7329,videos/1560.0.8.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7330,videos/4uGfFYzxWEg.2.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7331,videos/1560.0.8.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7332,videos/8ouj_JN2ytI.0.9.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7333,videos/fT6olrwrjnI.5.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7334,videos/8ouj_JN2ytI.0.9.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7335,videos/fT6olrwrjnI.5.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7336,videos/3epU697sU9E.8.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7337,videos/B_8bbKn3amE.0.4.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7338,videos/3epU697sU9E.8.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7339,videos/B_8bbKn3amE.0.4.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7340,videos/CbIWq4PGFCo.0.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7341,videos/yQLgp8trSDc.2.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7342,videos/CbIWq4PGFCo.0.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7343,videos/yQLgp8trSDc.2.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7344,videos/qMeHR2Dc4mQ.3.5.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7345,videos/RIz3klPET3o.1.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7346,videos/qMeHR2Dc4mQ.3.5.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7347,videos/RIz3klPET3o.1.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7348,videos/VKre9_wM3Mo.2.3.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7349,videos/5679.1.20.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7350,videos/VKre9_wM3Mo.2.3.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7351,videos/5679.1.20.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7352,videos/QaRnEZFM6ZQ.2.8.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7353,videos/-2uIa-XMJC0.5.8.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7354,videos/QaRnEZFM6ZQ.2.8.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7355,videos/-2uIa-XMJC0.5.8.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7356,videos/KdfhMulBsyk.2.8.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7357,videos/Gel59Iy3YhQ.20.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7358,videos/KdfhMulBsyk.2.8.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7359,videos/Gel59Iy3YhQ.20.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7360,videos/5eDQ2SSsmEk.9.7.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7361,videos/sLX9J2NBL3w.0.12.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7362,videos/5eDQ2SSsmEk.9.7.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7363,videos/sLX9J2NBL3w.0.12.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7364,videos/z9Bw94k7AxQ.0.7.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7365,videos/338.2.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7366,videos/z9Bw94k7AxQ.0.7.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7367,videos/338.2.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7368,videos/LZkl0_9xFOU.14.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7369,videos/5454.1.17.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7370,videos/LZkl0_9xFOU.14.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7371,videos/5454.1.17.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7372,videos/4uGfFYzxWEg.4.2.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7373,videos/69PPD7ZUJPc.0.0.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7374,videos/4uGfFYzxWEg.4.2.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7375,videos/69PPD7ZUJPc.0.0.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7376,videos/3epU697sU9E.5.7.mp4,Does the camera have noticeable motion but at a slow motion speed?,Yes
7377,videos/sKJeTaIEldM.1.1.mp4,Does the camera have noticeable motion but at a slow motion speed?,No
7378,videos/3epU697sU9E.5.7.mp4,Does the camera have noticeable motion but at a fast motion speed?,No
7379,videos/sKJeTaIEldM.1.1.mp4,Does the camera have noticeable motion but at a fast motion speed?,Yes
7380,videos/187.6.15.mp4,Does the camera roll clockwise?,Yes
7381,videos/JGiXuXc3cao.3.4.mp4,Does the camera roll clockwise?,No
7382,videos/187.6.15.mp4,Does the camera roll counterclockwise?,No
7383,videos/JGiXuXc3cao.3.4.mp4,Does the camera roll counterclockwise?,Yes
7384,videos/3HYfPz8lvDI.4.3.mp4,Does the camera roll clockwise?,Yes
7385,videos/QMlfVwN3iTw.3.0.mp4,Does the camera roll clockwise?,No
7386,videos/3HYfPz8lvDI.4.3.mp4,Does the camera roll counterclockwise?,No
7387,videos/QMlfVwN3iTw.3.0.mp4,Does the camera roll counterclockwise?,Yes
7388,videos/SsbNOKn2cOs.3.2.mp4,Does the camera roll clockwise?,Yes
7389,videos/MQugcNLFI9k.0.2.mp4,Does the camera roll clockwise?,No
7390,videos/SsbNOKn2cOs.3.2.mp4,Does the camera roll counterclockwise?,No
7391,videos/MQugcNLFI9k.0.2.mp4,Does the camera roll counterclockwise?,Yes
7392,videos/JGiXuXc3cao.11.3.mp4,Does the camera roll clockwise?,Yes
7393,videos/1560.0.3.mp4,Does the camera roll clockwise?,No
7394,videos/JGiXuXc3cao.11.3.mp4,Does the camera roll counterclockwise?,No
7395,videos/1560.0.3.mp4,Does the camera roll counterclockwise?,Yes
7396,videos/sLX9J2NBL3w.0.6.mp4,Does the camera roll clockwise?,Yes
7397,videos/FOtmU0oJf-8.0.8.mp4,Does the camera roll clockwise?,No
7398,videos/sLX9J2NBL3w.0.6.mp4,Does the camera roll counterclockwise?,No
7399,videos/FOtmU0oJf-8.0.8.mp4,Does the camera roll counterclockwise?,Yes
7400,videos/JGiXuXc3cao.11.1.mp4,Does the camera roll clockwise?,Yes
7401,videos/JGiXuXc3cao.11.2.mp4,Does the camera roll clockwise?,No
7402,videos/JGiXuXc3cao.11.1.mp4,Does the camera roll counterclockwise?,No
7403,videos/JGiXuXc3cao.11.2.mp4,Does the camera roll counterclockwise?,Yes
7404,videos/0Pzq0URbL2M.9.3.mp4,Does the camera roll clockwise?,Yes
7405,videos/hHG1wva1B0w.5.0.mp4,Does the camera roll clockwise?,No
7406,videos/0Pzq0URbL2M.9.3.mp4,Does the camera roll counterclockwise?,No
7407,videos/hHG1wva1B0w.5.0.mp4,Does the camera roll counterclockwise?,Yes
7408,videos/3epU697sU9E.1.4.mp4,Does the camera roll clockwise?,Yes
7409,videos/1560.0.15.mp4,Does the camera roll clockwise?,No
7410,videos/3epU697sU9E.1.4.mp4,Does the camera roll counterclockwise?,No
7411,videos/1560.0.15.mp4,Does the camera roll counterclockwise?,Yes
7412,videos/sdidb7Z8IUc.9.0.mp4,Does the camera roll clockwise?,Yes
7413,videos/Wwndsgg7_DU.13.0.mp4,Does the camera roll clockwise?,No
7414,videos/sdidb7Z8IUc.9.0.mp4,Does the camera roll counterclockwise?,No
7415,videos/Wwndsgg7_DU.13.0.mp4,Does the camera roll counterclockwise?,Yes
7416,videos/MQugcNLFI9k.4.6.mp4,Does the camera roll clockwise?,Yes
7417,videos/KdfhMulBsyk.5.1.mp4,Does the camera roll clockwise?,No
7418,videos/MQugcNLFI9k.4.6.mp4,Does the camera roll counterclockwise?,No
7419,videos/KdfhMulBsyk.5.1.mp4,Does the camera roll counterclockwise?,Yes
7420,videos/VKre9_wM3Mo.3.6.mp4,Does the camera roll clockwise?,Yes
7421,videos/Vm-b2AVwARw.5.0.mp4,Does the camera roll clockwise?,No
7422,videos/VKre9_wM3Mo.3.6.mp4,Does the camera roll counterclockwise?,No
7423,videos/Vm-b2AVwARw.5.0.mp4,Does the camera roll counterclockwise?,Yes
7424,videos/K3U7Ybik1wM.1.3.mp4,Does the camera roll clockwise?,Yes
7425,videos/VKre9_wM3Mo.3.3.mp4,Does the camera roll clockwise?,No
7426,videos/K3U7Ybik1wM.1.3.mp4,Does the camera roll counterclockwise?,No
7427,videos/VKre9_wM3Mo.3.3.mp4,Does the camera roll counterclockwise?,Yes
7428,videos/3epU697sU9E.0.0.mp4,Does the camera roll clockwise?,Yes
7429,videos/307.2.11.mp4,Does the camera roll clockwise?,No
7430,videos/3epU697sU9E.0.0.mp4,Does the camera roll counterclockwise?,No
7431,videos/307.2.11.mp4,Does the camera roll counterclockwise?,Yes
7432,videos/5ClsAp49w3c.0.3.mp4,Does the camera roll clockwise?,Yes
7433,videos/t2_J-RVP7EM.10.0.mp4,Does the camera roll clockwise?,No
7434,videos/5ClsAp49w3c.0.3.mp4,Does the camera roll counterclockwise?,No
7435,videos/t2_J-RVP7EM.10.0.mp4,Does the camera roll counterclockwise?,Yes
7436,videos/JGiXuXc3cao.1.6.mp4,Does the camera roll clockwise?,Yes
7437,videos/LtXUoaZcp70.7.0.mp4,Does the camera roll clockwise?,No
7438,videos/JGiXuXc3cao.1.6.mp4,Does the camera roll counterclockwise?,No
7439,videos/LtXUoaZcp70.7.0.mp4,Does the camera roll counterclockwise?,Yes
7440,videos/7jUW96CiEKA.0.0.mp4,Does the camera roll clockwise?,Yes
7441,videos/ZADlkbr7Avg.6.7.mp4,Does the camera roll clockwise?,No
7442,videos/7jUW96CiEKA.0.0.mp4,Does the camera roll counterclockwise?,No
7443,videos/ZADlkbr7Avg.6.7.mp4,Does the camera roll counterclockwise?,Yes
7444,videos/LI7i6DQfh0o.0.1.mp4,Does the camera roll clockwise?,Yes
7445,videos/EimYM1xxBys.3.2.mp4,Does the camera roll clockwise?,No
7446,videos/LI7i6DQfh0o.0.1.mp4,Does the camera roll counterclockwise?,No
7447,videos/EimYM1xxBys.3.2.mp4,Does the camera roll counterclockwise?,Yes
7448,videos/HasIb5pfWkQ.3.2.mp4,Does the camera roll clockwise?,Yes
7449,videos/Vm-b2AVwARw.3.5.mp4,Does the camera roll clockwise?,No
7450,videos/HasIb5pfWkQ.3.2.mp4,Does the camera roll counterclockwise?,No
7451,videos/Vm-b2AVwARw.3.5.mp4,Does the camera roll counterclockwise?,Yes
7452,videos/B_8bbKn3amE.0.9.mp4,Does the camera roll clockwise?,Yes
7453,videos/CBRwF0LU3Ys.0.2.mp4,Does the camera roll clockwise?,No
7454,videos/B_8bbKn3amE.0.9.mp4,Does the camera roll counterclockwise?,No
7455,videos/CBRwF0LU3Ys.0.2.mp4,Does the camera roll counterclockwise?,Yes
7456,videos/03hvbnE0asg.0.1.mp4,Does the camera roll clockwise?,Yes
7457,videos/CBRwF0LU3Ys.0.0.mp4,Does the camera roll clockwise?,No
7458,videos/03hvbnE0asg.0.1.mp4,Does the camera roll counterclockwise?,No
7459,videos/CBRwF0LU3Ys.0.0.mp4,Does the camera roll counterclockwise?,Yes
7460,videos/yAgI51QvWxs.0.6.mp4,Does the camera roll clockwise?,Yes
7461,videos/Gel59Iy3YhQ.39.4.mp4,Does the camera roll clockwise?,No
7462,videos/yAgI51QvWxs.0.6.mp4,Does the camera roll counterclockwise?,No
7463,videos/Gel59Iy3YhQ.39.4.mp4,Does the camera roll counterclockwise?,Yes
7464,videos/ZADlkbr7Avg.6.0.mp4,Does the camera roll clockwise?,Yes
7465,videos/mIiPt1YVkP8.4.3.mp4,Does the camera roll clockwise?,No
7466,videos/ZADlkbr7Avg.6.0.mp4,Does the camera roll counterclockwise?,No
7467,videos/mIiPt1YVkP8.4.3.mp4,Does the camera roll counterclockwise?,Yes
7468,videos/as8lT-q2_E8.0.0.mp4,Does the camera roll clockwise?,Yes
7469,videos/-FGVJS3rT80.2.1.mp4,Does the camera roll clockwise?,No
7470,videos/as8lT-q2_E8.0.0.mp4,Does the camera roll counterclockwise?,No
7471,videos/-FGVJS3rT80.2.1.mp4,Does the camera roll counterclockwise?,Yes
7472,videos/3HYfPz8lvDI.1.5.mp4,Does the camera roll clockwise?,Yes
7473,videos/xEo1cgaU3VE.0.18.mp4,Does the camera roll clockwise?,No
7474,videos/3HYfPz8lvDI.1.5.mp4,Does the camera roll counterclockwise?,No
7475,videos/xEo1cgaU3VE.0.18.mp4,Does the camera roll counterclockwise?,Yes
7476,videos/6bcc1d04931deb5549253523998da524d73587e19f99d9bb517ce879d84bb938.1.mp4,Does the camera roll clockwise?,Yes
7477,videos/lF-bzmNosmc.4.3.mp4,Does the camera roll clockwise?,No
7478,videos/6bcc1d04931deb5549253523998da524d73587e19f99d9bb517ce879d84bb938.1.mp4,Does the camera roll counterclockwise?,No
7479,videos/lF-bzmNosmc.4.3.mp4,Does the camera roll counterclockwise?,Yes
7480,videos/bCowyYPCYts.2.0.mp4,Does the camera roll clockwise?,Yes
7481,videos/JGiXuXc3cao.6.2.mp4,Does the camera roll clockwise?,No
7482,videos/bCowyYPCYts.2.0.mp4,Does the camera roll counterclockwise?,No
7483,videos/JGiXuXc3cao.6.2.mp4,Does the camera roll counterclockwise?,Yes
7484,videos/GjEImPidK4g.0.4.mp4,Does the camera roll clockwise?,Yes
7485,videos/B_8bbKn3amE.0.2.mp4,Does the camera roll clockwise?,No
7486,videos/GjEImPidK4g.0.4.mp4,Does the camera roll counterclockwise?,No
7487,videos/B_8bbKn3amE.0.2.mp4,Does the camera roll counterclockwise?,Yes
7488,videos/1560.0.8.mp4,Does the camera roll clockwise?,Yes
7489,videos/hHG1wva1B0w.1.0.mp4,Does the camera roll clockwise?,No
7490,videos/1560.0.8.mp4,Does the camera roll counterclockwise?,No
7491,videos/hHG1wva1B0w.1.0.mp4,Does the camera roll counterclockwise?,Yes
7492,videos/TktL3QR8Yg8.0.10.mp4,Does the camera roll clockwise?,Yes
7493,videos/17d79cf8-1924-4566-b8a2-54e41f14b5ea.24.mp4,Does the camera roll clockwise?,No
7494,videos/TktL3QR8Yg8.0.10.mp4,Does the camera roll counterclockwise?,No
7495,videos/17d79cf8-1924-4566-b8a2-54e41f14b5ea.24.mp4,Does the camera roll counterclockwise?,Yes
7496,videos/sJsu7Tv-fRY.0.2.mp4,Does the camera roll clockwise?,Yes
7497,videos/VO8Bk03Xv90.1.2.mp4,Does the camera roll clockwise?,No
7498,videos/sJsu7Tv-fRY.0.2.mp4,Does the camera roll counterclockwise?,No
7499,videos/VO8Bk03Xv90.1.2.mp4,Does the camera roll counterclockwise?,Yes
7500,videos/upC8hjr2b4g.10.2.mp4,Does the camera roll clockwise?,Yes
7501,videos/ORHIVufNfRM.13.10.mp4,Does the camera roll clockwise?,No
7502,videos/upC8hjr2b4g.10.2.mp4,Does the camera roll counterclockwise?,No
7503,videos/ORHIVufNfRM.13.10.mp4,Does the camera roll counterclockwise?,Yes
7504,videos/MQugcNLFI9k.3.4.mp4,Does the camera roll clockwise?,Yes
7505,videos/oRt5NPY7yYA.4.2.mp4,Does the camera roll clockwise?,No
7506,videos/MQugcNLFI9k.3.4.mp4,Does the camera roll counterclockwise?,No
7507,videos/oRt5NPY7yYA.4.2.mp4,Does the camera roll counterclockwise?,Yes
7508,videos/3epU697sU9E.0.1.mp4,Does the camera roll clockwise?,Yes
7509,videos/ZADlkbr7Avg.6.10.mp4,Does the camera roll clockwise?,No
7510,videos/3epU697sU9E.0.1.mp4,Does the camera roll counterclockwise?,No
7511,videos/ZADlkbr7Avg.6.10.mp4,Does the camera roll counterclockwise?,Yes
7512,videos/03hvbnE0asg.0.0.mp4,Does the camera roll clockwise?,Yes
7513,videos/QaRnEZFM6ZQ.2.8.mp4,Does the camera roll clockwise?,No
7514,videos/03hvbnE0asg.0.0.mp4,Does the camera roll counterclockwise?,No
7515,videos/QaRnEZFM6ZQ.2.8.mp4,Does the camera roll counterclockwise?,Yes
7516,videos/HxHJqnaPIt8.0.1.mp4,Does the camera roll clockwise?,Yes
7517,videos/8iZ8RtiJq14.5.1.mp4,Does the camera roll clockwise?,No
7518,videos/HxHJqnaPIt8.0.1.mp4,Does the camera roll counterclockwise?,No
